,title,studio,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
5593,,,,,94.0,"Dec 19, 1961",Judgment at Nuremberg,3000000.0,10000000.0,10000000.0,3.3333333333333335,,3.3333333333333335
5594,,,,,95.0,"Nov 4, 1998",Belly,3000000.0,9639390.0,9639390.0,3.21313,,3.21313
5595,,,,,96.0,"May 12, 1999",Trippinâ,3000000.0,9017070.0,9017070.0,3.00569,,3.00569
5596,,,,,97.0,"Aug 26, 1948",Red River,3000000.0,9012000.0,9012000.0,3.004,,3.004
5597,,,,,98.0,"Aug 8, 2001",The Deep End,3000000.0,8823109.0,9981635.0,2.9410363333333334,,3.3272116666666665
5598,,,,,100.0,"Nov 20, 1987",Teen Wolf Too,3000000.0,7888000.0,7888000.0,2.6293333333333333,,2.6293333333333333
5599,,,,,1.0,"Jul 31, 2009",The Collector,3000000.0,7712114.0,10473836.0,2.570704666666667,,3.4912786666666666
5600,,,,,2.0,"Jul 8, 1988",Phantasm II,3000000.0,7282851.0,7282851.0,2.427617,,2.427617
5601,,,,,3.0,"Oct 27, 2017",Let There Be Light,3000000.0,7233471.0,7241309.0,2.411157,,2.4137696666666666
5602,,,,,4.0,"Apr 7, 2006",Phat Girlz,3000000.0,7061128.0,7301115.0,2.353709333333333,,2.433705
5603,,,,,5.0,"Oct 1, 2004",Woman Thou Art Loosed,3000000.0,6879730.0,6879730.0,2.2932433333333333,,2.2932433333333333
5604,,,,,6.0,"Oct 18, 2002",Real Women Have Curves,3000000.0,5853194.0,7777790.0,1.9510646666666667,,2.5925966666666667
5605,,,,,7.0,"Aug 28, 1981",Gallipoli,3000000.0,5732587.0,5732587.0,1.9108623333333334,,1.9108623333333334
5606,,,,,8.0,"Apr 28, 2006",Water,3000000.0,5529144.0,11322573.0,1.843048,,3.774191
5607,,,,,9.0,"Jul 22, 2016",Donât Think Twice,3000000.0,4417983.0,4417983.0,1.472661,,1.472661
5608,,,,,10.0,"Jun 24, 2016",Swiss Army Man,3000000.0,4210454.0,5837111.0,1.4034846666666667,,1.9457036666666667
5609,,,,,11.0,"Apr 14, 2000",East is East,3000000.0,4170647.0,30438635.0,1.3902156666666667,,10.146211666666666
5610,,,,,12.0,"Sep 1, 2000",Whipped,3000000.0,4142507.0,4142507.0,1.3808356666666666,,1.3808356666666666
5611,,,,,13.0,"Feb 28, 1997",Kama Sutra,3000000.0,4109095.0,4109095.0,1.3696983333333332,,1.3696983333333332
5612,,,,,14.0,"May 17, 2013",Frances Ha,3000000.0,4067398.0,11262769.0,1.3557993333333334,,3.754256333333333
5613,,,,,16.0,"Jun 30, 1971",Willy Wonka & the Chocolate Factory,3000000.0,4000000.0,4000000.0,1.3333333333333333,,1.3333333333333333
5614,,,,,17.0,"Sep 24, 1993",Warlock: The Armageddon,3000000.0,3902679.0,3902679.0,1.300893,,1.300893
5615,,,,,18.0,"Apr 18, 1997",8 Heads in a Duffel Bag,3000000.0,3602884.0,4002884.0,1.2009613333333333,,1.3342946666666666
5616,,,,,19.0,"Sep 13, 1978",Days of Heaven,3000000.0,3446749.0,3660880.0,1.1489163333333334,,1.2202933333333332
5617,,,,,20.0,"May 24, 2002",Thirteen Conversations About One Thing,3000000.0,3287435.0,3705923.0,1.0958116666666666,,1.2353076666666667
5618,,,,,21.0,"Apr 22, 2016",Compadres,3000000.0,3127773.0,7445044.0,1.042591,,2.4816813333333334
5619,,,,,22.0,"Feb 19, 1999",Jawbreaker,3000000.0,3076820.0,3076820.0,1.0256066666666668,,1.0256066666666668
5620,,,,,23.0,"Aug 9, 1996",Basquiat,3000000.0,2962051.0,2962051.0,0.9873503333333333,,0.9873503333333333
5621,,,,,24.0,"Feb 24, 2006",Tsotsi,3000000.0,2912606.0,11537539.0,0.9708686666666667,,3.8458463333333333
5622,,,,,26.0,"Oct 16, 1998",Happiness,3000000.0,2746453.0,5746453.0,0.9154843333333333,,1.9154843333333333
5623,,,,,27.0,"Apr 4, 2003",DysFunkTional Family,3000000.0,2255000.0,2255000.0,0.7516666666666667,,0.7516666666666667
5624,,,,,28.0,"Sep 19, 2014",Tusk,3000000.0,1821983.0,1887554.0,0.6073276666666667,,0.6291846666666666
5625,,,,,30.0,"Oct 24, 2003",Elephant,3000000.0,1266955.0,10051516.0,0.42231833333333335,,3.3505053333333334
5626,,,,,31.0,"Apr 6, 2012",Damsels in Distress,3000000.0,1007535.0,1324299.0,0.335845,,0.441433
5627,,,,,32.0,"Mar 25, 2005",Oldboy,3000000.0,707391.0,6239723.0,0.235797,,2.0799076666666667
5628,,,,,33.0,"May 6, 2011",Hobo with a Shotgun,3000000.0,703372.0,834953.0,0.23445733333333332,,0.2783176666666667
5629,,,,,37.0,"Sep 5, 2008",Everybody Wants to Be Italian,3000000.0,351416.0,351416.0,0.11713866666666667,,0.11713866666666667
5630,,,,,38.0,"Sep 9, 2011",Creature,3000000.0,331000.0,331000.0,0.11033333333333334,,0.11033333333333334
5631,,,,,39.0,"Dec 9, 2016",The Bounce Back,3000000.0,321910.0,421404.0,0.10730333333333333,,0.140468
5632,,,,,40.0,"Aug 23, 1996",Freeway,3000000.0,295493.0,295493.0,0.09849766666666666,,0.09849766666666666
5633,,,,,41.0,"Oct 6, 2006",Love's Abiding Joy,3000000.0,252726.0,252726.0,0.084242,,0.084242
5634,,,,,42.0,"Feb 12, 1993",Dead Alive,3000000.0,242623.0,242623.0,0.08087433333333334,,0.08087433333333334
5635,,,,,44.0,"Mar 2, 2012",Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0,0.06714533333333333,,0.07455066666666667
5636,,,,,45.0,"Nov 9, 2007",Holly,3000000.0,163069.0,163069.0,0.05435633333333333,,0.05435633333333333
5637,,,,,47.0,"Mar 21, 2008",The Grand,3000000.0,115879.0,115879.0,0.03862633333333333,,0.03862633333333333
5638,,,,,48.0,"Mar 17, 2006",Sommersturm,3000000.0,95204.0,95204.0,0.03173466666666667,,0.03173466666666667
5639,,,,,49.0,"Aug 15, 2014",Fort McCoy,3000000.0,78948.0,78948.0,0.026316,,0.026316
5640,,,,,51.0,"Oct 13, 2000",Just Looking,3000000.0,39852.0,39852.0,0.013284,,0.013284
5641,,,,,52.0,"Sep 4, 2015",Before We Go,3000000.0,37151.0,483938.0,0.012383666666666666,,0.16131266666666666
5642,,,,,53.0,"Jan 13, 2012",The Divide,3000000.0,18000.0,156362.0,0.006,,0.05212066666666667
5643,,,,,54.0,"Sep 9, 2011",Tanner Hall,3000000.0,5073.0,5073.0,0.001691,,0.001691
5644,,,,,55.0,"Sep 30, 2005",My Big Fat Independent Movie,3000000.0,4655.0,4655.0,0.0015516666666666667,,0.0015516666666666667
5645,,,,,56.0,"Oct 10, 2017",Demonic,3000000.0,0.0,4668109.0,0.0,,1.5560363333333334
5646,,,,,57.0,"Apr 15, 2008",Ã l\'intÃ©rieur,3000000.0,0.0,895932.0,0.0,,0.298644
5647,,,,,58.0,"Jun 27, 2014",They Came Together,3000000.0,0.0,82780.0,0.0,,0.027593333333333334
5648,,,,,59.0,"May 21, 2013",Open Road,3000000.0,0.0,47469.0,0.0,,0.015823
5649,,,,,75.0,"Jan 18, 1946",The Harvey Girls,2931000.0,4100000.0,4100000.0,1.3988399863527807,,1.3988399863527807
5650,,,,,77.0,"Nov 20, 1998",Central do Brasil,2900000.0,5969553.0,17006158.0,2.058466551724138,,5.864192413793104
5651,,,,,78.0,"Dec 19, 1961",Pocketful of Miracles,2900000.0,5000000.0,5000000.0,1.7241379310344827,,1.7241379310344827
5652,,,,,79.0,"Mar 24, 2006",Boynton Beach Club,2900000.0,3127472.0,3127472.0,1.0784386206896552,,1.0784386206896552
5653,,,,,81.0,"Aug 19, 2011",Griff the Invisible,2900000.0,20778.0,25935.0,0.007164827586206897,,0.008943103448275862
5654,,,,,82.0,"Mar 29, 1959",Some Like it Hot,2883848.0,25000000.0,25019542.0,8.668972844615944,,8.675749207309122
5655,,,,,83.0,"Jun 10, 2005",High Tension,2850000.0,3681066.0,6435262.0,1.2916021052631579,,2.2579866666666666
5656,,,,,84.0,"Dec 15, 1974",Young Frankenstein,2800000.0,86300000.0,86300000.0,30.821428571428573,,30.821428571428573
5657,,,,,86.0,"Jul 22, 2005",Hustle & Flow,2800000.0,22202809.0,23591783.0,7.929574642857143,,8.425636785714286
5658,,,,,87.0,"May 13, 1988",Friday the 13th Part VII: The New Blood,2800000.0,19170001.0,19170001.0,6.846428928571428,,6.846428928571428
5659,,,,,88.0,"Sep 15, 2006",Artie Lange's Beer League,2800000.0,475000.0,475000.0,0.16964285714285715,,0.16964285714285715
5660,,,,,89.0,"Aug 25, 1939",The Wizard of Oz,2777000.0,34063405.0,34305476.0,12.266260352898811,,12.353430320489737
5661,,,,,90.0,"Feb 15, 2008",Diary of the Dead,2750000.0,952620.0,5394447.0,0.34640727272727273,,1.9616170909090909
5662,,,,,91.0,"Oct 17, 1979",The Black Stallion,2700000.0,37799643.0,37799643.0,13.999867777777778,,13.999867777777778
5663,,,,,92.0,"Jun 13, 1997",Ulee's Gold,2700000.0,9054736.0,15600000.0,3.353605925925926,,5.777777777777778
5664,,,,,93.0,"Oct 26, 2018",Indivisible,2700000.0,3511417.0,3588305.0,1.3005248148148147,,1.3290018518518518
5665,,,,,94.0,"Sep 1, 2006",Lage Raho Munna Bhai,2700000.0,2217561.0,31517561.0,0.8213188888888889,,11.67317074074074
5666,,,,,95.0,"Dec 31, 2015",Sardaar Ji,2700000.0,0.0,8200000.0,0.0,,3.037037037037037
5667,,,,,96.0,"Dec 31, 2008",Rejsen til Saturn,2700000.0,0.0,5377665.0,0.0,,1.9917277777777778
5668,,,,,97.0,"Jun 12, 1963",Donovan's Reef,2686000.0,6600000.0,6600000.0,2.4571854058078926,,2.4571854058078926
5669,,,,,99.0,"Jan 16, 1998",The Dress,2650000.0,16556.0,16556.0,0.00624754716981132,,0.00624754716981132
5670,,,,,100.0,"Dec 24, 1943",A Guy Named Joe,2627000.0,5363000.0,5363000.0,2.041492196421774,,2.041492196421774
5671,,,,,1.0,"Feb 7, 1974",Blazing Saddles,2600000.0,119500000.0,119500000.0,45.96153846153846,,45.96153846153846
5672,,,,,2.0,"Apr 13, 1984",Friday the 13th Part IV: The Final Chapter,2600000.0,32980880.0,32980880.0,12.684953846153846,,12.684953846153846
5673,,,,,3.0,"May 2, 2014",Ida,2600000.0,3827060.0,15298355.0,1.4719461538461538,,5.8839826923076926
5674,,,,,4.0,"Jan 1, 1987",Maurice,2600000.0,3147950.0,3198308.0,1.21075,,1.2301184615384615
5675,,,,,5.0,"Jul 9, 2004",Riding Giants,2600000.0,2276368.0,3292333.0,0.8755261538461538,,1.266281923076923
5676,,,,,6.0,"Dec 12, 2008",Los CronocrÃ­menes,2600000.0,39127.0,564474.0,0.015048846153846154,,0.21710538461538462
5677,,,,,7.0,"Dec 31, 2011",La Cara Oculta,2600000.0,0.0,7033931.0,0.0,,2.7053580769230767
5678,,,,,8.0,"Dec 7, 2007",Timber Falls,2600000.0,0.0,71248.0,0.0,,0.027403076923076922
5679,,,,,11.0,"Apr 10, 1952",Singin' in the Rain,2540000.0,7200000.0,7200000.0,2.8346456692913384,,2.8346456692913384
5680,,,,,13.0,"Jul 13, 2012",2016: Obamaâs America,2500000.0,33349941.0,33349941.0,13.3399764,,13.3399764
5681,,,,,15.0,"Jul 28, 2004",Garden State,2500000.0,26782316.0,36028802.0,10.7129264,,14.4115208
5682,,,,,16.0,"Oct 4, 1996",That Thing You Do!,2500000.0,25857416.0,34557416.0,10.3429664,,13.8229664
5683,,,,,17.0,"Oct 30, 1981",Halloween II,2500000.0,25533818.0,25533818.0,10.2135272,,10.2135272
5684,,,,,18.0,"Oct 22, 1982",Halloween 3: Season of the Witch,2500000.0,14400000.0,14400000.0,5.76,,5.76
5685,,,,,19.0,"Oct 1, 2008",Religulous,2500000.0,13011160.0,13881317.0,5.204464,,5.5525268
5686,,,,,20.0,"Jan 1, 1971",Escape from the Planet of the Apes,2500000.0,12300000.0,12300000.0,4.92,,4.92
5687,,,,,21.0,"May 29, 1963",Hud,2500000.0,10000000.0,10000000.0,4.0,,4.0
5688,,,,,22.0,"Aug 2, 2013",The Spectacular Now,2500000.0,6852971.0,6916951.0,2.7411884,,2.7667804
5689,,,,,23.0,"Sep 29, 1991",My Own Private Idaho,2500000.0,6401336.0,6401336.0,2.5605344,,2.5605344
5690,,,,,24.0,"Jan 27, 1995",Before Sunrise,2500000.0,5274005.0,5690220.0,2.109602,,2.276088
5691,,,,,25.0,"Jun 24, 2016",Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,2.0821884,,9.5382132
5692,,,,,26.0,"Aug 17, 2012",Robot & Frank,2500000.0,3317468.0,4934356.0,1.3269872,,1.9737424
5693,,,,,27.0,"Oct 3, 2003",Sur Le Seuil,2500000.0,2013052.0,2013052.0,0.8052208,,0.8052208
5694,,,,,28.0,"Jun 16, 2000",Jesus' Son,2500000.0,1282084.0,1687548.0,0.5128336,,0.6750192
5695,,,,,29.0,"May 27, 2005",Saving Face,2500000.0,1187266.0,1269705.0,0.4749064,,0.507882
5696,,,,,30.0,"Jun 20, 2008",Brick Lane,2500000.0,1094998.0,3838486.0,0.4379992,,1.5353944
5697,,,,,31.0,"Mar 1, 2013",The Lost Medallion: The Adventures of Billy Stone,2500000.0,549632.0,549632.0,0.2198528,,0.2198528
5698,,,,,32.0,"Sep 26, 2003",My Life Without Me,2500000.0,432360.0,12267275.0,0.172944,,4.90691
5699,,,,,33.0,"Mar 31, 2006",Marilyn Hotchkiss' Ballroom Dancing and Charm School,2500000.0,349132.0,497195.0,0.1396528,,0.198878
5700,,,,,34.0,"Apr 1, 2011",Super,2500000.0,327716.0,593933.0,0.1310864,,0.2375732
5701,,,,,35.0,"Nov 14, 2008",Fuel,2500000.0,174255.0,174255.0,0.069702,,0.069702
5702,,,,,36.0,"Apr 9, 2010",Valley of the Hearts Delight,2500000.0,118666.0,118666.0,0.0474664,,0.0474664
5703,,,,,37.0,"Oct 31, 2008",The Other End of the Line,2500000.0,115504.0,507446.0,0.0462016,,0.2029784
5704,,,,,38.0,"Jun 18, 2010",8: The Mormon Proposition,2500000.0,100280.0,100280.0,0.040112,,0.040112
5705,,,,,39.0,"Apr 17, 2009",Sleep Dealer,2500000.0,80136.0,108907.0,0.0320544,,0.0435628
5706,,,,,40.0,"Aug 24, 2007",Eye of the Dolphin,2500000.0,72210.0,72260.0,0.028884,,0.028904
5707,,,,,41.0,"Aug 16, 2013",Underdogs,2500000.0,35017.0,1392649.0,0.0140068,,0.5570596
5708,,,,,42.0,"Sep 8, 2000",Anatomie,2500000.0,9598.0,9598.0,0.0038392,,0.0038392
5709,,,,,52.0,"May 13, 2011",Go For It!,2450000.0,180237.0,182358.0,0.07356612244897959,,0.07443183673469388
5710,,,,,53.0,"Oct 16, 1996",Get on the Bus,2400000.0,5691854.0,5691854.0,2.371605833333333,,2.371605833333333
5711,,,,,54.0,"Jan 5, 2007",Thr3e,2400000.0,1008849.0,1420418.0,0.42035375,,0.5918408333333334
5712,,,,,55.0,"Sep 1, 2006",Idiocracy,2400000.0,444093.0,500296.0,0.18503875,,0.20845666666666668
5713,,,,,56.0,"Dec 31, 2009",NiktÃ©,2400000.0,0.0,1333891.0,0.0,,0.5557879166666667
5714,,,,,58.0,"Jul 25, 2007",This is England,2380000.0,327919.0,8739576.0,0.13778109243697478,,3.672090756302521
5715,,,,,59.0,"Jun 27, 1944",Bathing Beauty,2361000.0,3500000.0,3500000.0,1.4824227022448115,,1.4824227022448115
5716,,,,,61.0,"Jul 17, 1951",Show Boat,2300000.0,11000000.0,11000000.0,4.782608695652174,,4.782608695652174
5717,,,,,62.0,"May 1, 1998","Dancer, Texas Pop. 81",2300000.0,574838.0,574838.0,0.2499295652173913,,0.2499295652173913
5718,,,,,63.0,"Sep 5, 2014",Frontera,2300000.0,59696.0,59696.0,0.025954782608695652,,0.025954782608695652
5719,,,,,64.0,"Aug 26, 2011",Redemption Road,2300000.0,29384.0,29384.0,0.012775652173913044,,0.012775652173913044
5720,,,,,69.0,"Nov 13, 1940",Fantasia,2280000.0,83320000.0,83320000.0,36.54385964912281,,36.54385964912281
5721,,,,,70.0,"Aug 13, 1982",Friday the 13th Part 3,2250000.0,36690067.0,36690067.0,16.306696444444444,,16.306696444444444
5722,,,,,71.0,"Oct 9, 1971",The French Connection,2200000.0,41158757.0,41158757.0,18.70852590909091,,18.70852590909091
5723,,,,,72.0,"Mar 22, 1985",Friday the 13th Part V: A New Beginning,2200000.0,21930418.0,21930418.0,9.968371818181819,,9.968371818181819
5724,,,,,73.0,"Feb 9, 2007",The Last Sin Eater,2200000.0,388390.0,388390.0,0.17654090909090908,,0.17654090909090908
5725,,,,,75.0,"May 3, 1945",The Valley of Decision,2160000.0,9132000.0,9132000.0,4.227777777777778,,4.227777777777778
5726,,,,,76.0,"Dec 31, 2005",Chicken Tikka Masala,2160000.0,0.0,37865.0,0.0,,0.017530092592592594
5727,,,,,78.0,"Nov 21, 1946",The Best Years of Our Lives,2100000.0,23600000.0,23600000.0,11.238095238095237,,11.238095238095237
5728,,,,,79.0,"Jul 13, 2001",Bully,2100000.0,881824.0,1381824.0,0.4199161904761905,,0.6580114285714286
5729,,,,,80.0,"May 29, 2002",Elling,2100000.0,313436.0,313436.0,0.1492552380952381,,0.1492552380952381
5730,,,,,81.0,"Oct 16, 2016",Mi America,2100000.0,3330.0,3330.0,0.0015857142857142858,,0.0015857142857142858
5731,,,,,82.0,"Jul 14, 2009",[Rec],2100000.0,0.0,23266821.0,0.0,,11.079438571428572
5732,,,,,87.0,"Sep 30, 2011",Courageous,2000000.0,34522221.0,35185884.0,17.2611105,,17.592942
5733,,,,,88.0,"Apr 8, 1964",From Russia With Love,2000000.0,24800000.0,78900000.0,12.4,,39.45
5734,,,,,89.0,"May 21, 1982",Mad Max 2: The Road Warrior,2000000.0,24600832.0,24600832.0,12.300416,,12.300416
5735,,,,,91.0,"Aug 2, 1967",In the Heat of the Night,2000000.0,24379978.0,24407647.0,12.189989,,12.2038235
5736,,,,,92.0,"Dec 17, 1973",Sleeper,2000000.0,18344729.0,18344729.0,9.1723645,,9.1723645
5737,,,,,93.0,"Aug 11, 1972",Everything You Always Wanted to Know,2000000.0,18016290.0,18016290.0,9.008145,,9.008145
5738,,,,,94.0,"Mar 13, 2015",It Follows,2000000.0,14674077.0,23250755.0,7.3370385,,11.6253775
5739,,,,,95.0,"Jul 13, 2018",Eighth Grade,2000000.0,13539710.0,14341016.0,6.769855,,7.170508
5740,,,,,96.0,"Dec 25, 1962",To Kill A Mockingbird,2000000.0,13129846.0,13129846.0,6.564923,,6.564923
5741,,,,,98.0,"Oct 8, 1999",Boys Don't Cry,2000000.0,11540607.0,20741000.0,5.7703035,,10.3705
5742,,,,,99.0,"Feb 9, 2007",Das Leben der Anderen,2000000.0,11284657.0,81197047.0,5.6423285,,40.5985235
5743,,,,,2.0,"Aug 30, 1940",Boom Town,2000000.0,9172000.0,9172000.0,4.586,,4.586
5744,,,,,3.0,"Nov 11, 1947",Gentleman's Agreement,2000000.0,7800000.0,7800000.0,3.9,,3.9
5745,,,,,4.0,"Sep 25, 1961",The Hustler,2000000.0,7600000.0,7600000.0,3.8,,3.8
5746,,,,,5.0,"Dec 31, 1986",Witchboard,2000000.0,7369373.0,7369373.0,3.6846865,,3.6846865
5747,,,,,6.0,"Nov 26, 2003",Les Triplettes de Belleville,2000000.0,7301288.0,17403168.0,3.650644,,8.701584
5748,,,,,7.0,"Jun 26, 1998",Smoke Signals,2000000.0,6719300.0,7756617.0,3.35965,,3.8783085
5749,,,,,9.0,"Oct 10, 2014",Meet the Mormons,2000000.0,6047363.0,6049171.0,3.0236815,,3.0245855
5750,,,,,10.0,"Aug 15, 2003",American Splendor,2000000.0,6003587.0,8685632.0,3.0017935,,4.342816
5751,,,,,11.0,"Oct 6, 2017",The Florida Project,2000000.0,5904366.0,11295324.0,2.952183,,5.647662
5752,,,,,13.0,"Jul 2, 2004",Before Sunset,2000000.0,5792822.0,11217346.0,2.896411,,5.608673
5753,,,,,14.0,"Mar 30, 2001",Amores Perros,2000000.0,5383834.0,20883834.0,2.691917,,10.441917
5754,,,,,15.0,"Aug 20, 2003",Thirteen,2000000.0,4601043.0,9505996.0,2.3005215,,4.752998
5755,,,,,16.0,"Jan 23, 2004",Touching the Void,2000000.0,4593598.0,15396525.0,2.296799,,7.6982625
5756,,,,,18.0,"May 24, 1938",Alexander's Ragtime Band,2000000.0,4000000.0,4000000.0,2.0,,2.0
5757,,,,,19.0,"Jun 17, 2005",Me and You and Everyone We Know,2000000.0,3885134.0,9615464.0,1.942567,,4.807732
5758,,,,,21.0,"Nov 10, 2006",Harsh Times,2000000.0,3337931.0,6225304.0,1.6689655,,3.112652
5759,,,,,22.0,"Mar 3, 2000",Ghost Dog: The Way of the Samurai,2000000.0,3330230.0,10672492.0,1.665115,,5.336246
5760,,,,,23.0,"Sep 18, 2015",Captive,2000000.0,2583301.0,2791973.0,1.2916505,,1.3959865
5761,,,,,24.0,"Aug 2, 2002",Full Frontal,2000000.0,2512846.0,3438804.0,1.256423,,1.719402
5762,,,,,25.0,"Jun 8, 2018",Hearts Beat Loud,2000000.0,2386254.0,2420962.0,1.193127,,1.210481
5763,,,,,26.0,"Jan 20, 2017",The Resurrection of Gavin Stone,2000000.0,2303792.0,2303792.0,1.151896,,1.151896
5764,,,,,27.0,"Dec 25, 2008",Waltz with Bashir,2000000.0,2283849.0,13912289.0,1.1419245,,6.9561445
5765,,,,,28.0,"Jun 28, 2006",Strangers with Candy,2000000.0,2072645.0,2077844.0,1.0363225,,1.038922
5766,,,,,29.0,"Mar 1, 1992",Night on Earth,2000000.0,2015000.0,2022893.0,1.0075,,1.0114465
5767,,,,,30.0,"Jan 29, 1993",Nemesis,2000000.0,2001124.0,2001124.0,1.000562,,1.000562
5768,,,,,31.0,"Oct 4, 2006",Shortbus,2000000.0,1985292.0,1985292.0,0.992646,,0.992646
5769,,,,,32.0,"May 2, 2008",Son of Rambow: A Home Movie,2000000.0,1785505.0,11263263.0,0.8927525,,5.6316315
5770,,,,,33.0,"Sep 12, 2003","The Book of Mormon Movie, Volume 1: The Journey",2000000.0,1660865.0,1660865.0,0.8304325,,0.8304325
5771,,,,,35.0,"Aug 7, 2015",The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,0.738501,,1.1399795
5772,,,,,36.0,"Jul 27, 2007",No End In Sight,2000000.0,1433319.0,1433319.0,0.7166595,,0.7166595
5773,,,,,37.0,"Apr 25, 2014",Locke,2000000.0,1370646.0,2088390.0,0.685323,,1.044195
5774,,,,,38.0,"Apr 30, 1999",Get Real,2000000.0,1152411.0,1152411.0,0.5762055,,0.5762055
5775,,,,,39.0,"Sep 7, 2007",In the Shadow of the Moon,2000000.0,1134358.0,2175587.0,0.567179,,1.0877935
5776,,,,,40.0,"Apr 8, 2011",Meek's Cutoff,2000000.0,977772.0,1869928.0,0.488886,,0.934964
5777,,,,,42.0,"Feb 11, 2005",Inside Deep Throat,2000000.0,691880.0,691880.0,0.34594,,0.34594
5778,,,,,43.0,"Sep 28, 2001",Dinner Rush,2000000.0,638227.0,1075504.0,0.3191135,,0.537752
5779,,,,,44.0,"Sep 24, 2010",The Virginity Hit,2000000.0,636706.0,636706.0,0.318353,,0.318353
5780,,,,,45.0,"May 15, 1998",Clockwatchers,2000000.0,537948.0,539961.0,0.268974,,0.2699805
5781,,,,,46.0,"Nov 6, 1985",Subway,2000000.0,390659.0,1663296.0,0.1953295,,0.831648
5782,,,,,47.0,"Apr 15, 2005",House of D,2000000.0,388532.0,466106.0,0.194266,,0.233053
5783,,,,,48.0,"Jan 18, 2008",Teeth,2000000.0,347578.0,2350641.0,0.173789,,1.1753205
5784,,,,,49.0,"Jul 26, 1996",Stonewall,2000000.0,304602.0,304602.0,0.152301,,0.152301
5785,,,,,50.0,"Sep 8, 2006",Sherrybaby,2000000.0,199176.0,759504.0,0.099588,,0.379752
5786,,,,,51.0,"Feb 13, 2015",The Last Five Years,2000000.0,147299.0,205298.0,0.0736495,,0.102649
5787,,,,,52.0,"Sep 18, 1998",Six-String Samurai,2000000.0,134624.0,134624.0,0.067312,,0.067312
5788,,,,,53.0,"May 26, 2000",Hum to Mohabbt Karega,2000000.0,121807.0,121807.0,0.0609035,,0.0609035
5789,,,,,54.0,"Apr 15, 2005",It's All Gone Pete Tong,2000000.0,120620.0,2226603.0,0.06031,,1.1133015
5790,,,,,56.0,"Apr 15, 1998",24 7: Twenty Four Seven,2000000.0,72544.0,72544.0,0.036272,,0.036272
5791,,,,,57.0,"Sep 19, 2014",Pump,2000000.0,72277.0,72277.0,0.0361385,,0.0361385
5792,,,,,58.0,"Oct 24, 2008",Roadside Romeo,2000000.0,55202.0,2046090.0,0.027601,,1.023045
5793,,,,,59.0,"May 4, 2001",Eureka,2000000.0,49388.0,76654.0,0.024694,,0.038327
5794,,,,,60.0,"Apr 7, 2015",Lost River,2000000.0,45431.0,2009644.0,0.0227155,,1.004822
5795,,,,,61.0,"Jul 18, 2003",This Thing of Ours,2000000.0,37227.0,37227.0,0.0186135,,0.0186135
5796,,,,,62.0,"Oct 9, 2015",Knock Knock,2000000.0,36336.0,6328516.0,0.018168,,3.164258
5797,,,,,63.0,"Feb 3, 2017",Growing up Smith,2000000.0,35312.0,35312.0,0.017656,,0.017656
5798,,,,,64.0,"Mar 20, 2009",Super Capers,2000000.0,30955.0,30955.0,0.0154775,,0.0154775
5799,,,,,65.0,"Jan 1, 1993",Return of the Living Dead 3,2000000.0,21000.0,21000.0,0.0105,,0.0105
5800,,,,,66.0,"Nov 20, 2009",The Missing Person,2000000.0,17896.0,17896.0,0.008948,,0.008948
5801,,,,,67.0,"Oct 19, 2012",The First Time,2000000.0,17061.0,17061.0,0.0085305,,0.0085305
5802,,,,,68.0,"Feb 10, 2006",London,2000000.0,12667.0,12667.0,0.0063335,,0.0063335
5803,,,,,69.0,"Aug 27, 2010",Circle,2000000.0,10024.0,10024.0,0.005012,,0.005012
5804,,,,,70.0,"Oct 31, 2008",Eden Lake,2000000.0,7321.0,4294373.0,0.0036605,,2.1471865
5805,,,,,71.0,"Jun 11, 2010",Jerusalema,2000000.0,7294.0,10679.0,0.003647,,0.0053395
5806,,,,,72.0,"Jun 23, 2006",Say Uncle,2000000.0,5361.0,5361.0,0.0026805,,0.0026805
5807,,,,,73.0,"Sep 13, 2013",Plush,2000000.0,3080.0,28864.0,0.00154,,0.014432
5808,,,,,74.0,"Oct 26, 2012",The Ghastly Love of Johnny X,2000000.0,2436.0,2436.0,0.001218,,0.001218
5809,,,,,75.0,"Dec 29, 2009",Lesbian Vampire Killers,2000000.0,0.0,3620902.0,0.0,,1.810451
5810,,,,,76.0,"Sep 9, 2011",Grave Encounters,2000000.0,0.0,2151887.0,0.0,,1.0759435
5811,,,,,77.0,"Oct 23, 2015",Bone Tomahawk,2000000.0,0.0,475846.0,0.0,,0.237923
5812,,,,,78.0,"Dec 10, 2004",Freeze Frame,2000000.0,0.0,105377.0,0.0,,0.0526885
5813,,,,,79.0,"Apr 1, 2013",Stitches,2000000.0,0.0,63555.0,0.0,,0.0317775
5814,,,,,80.0,"Dec 31, 2015","To Be Frank, Sinatra at 100",2000000.0,0.0,926.0,0.0,,0.000463
5815,,,,,4.0,"May 8, 1987",River's Edge,1900000.0,4600000.0,4600000.0,2.4210526315789473,,2.4210526315789473
5816,,,,,5.0,"Jul 25, 2008",Man on Wire,1900000.0,2962242.0,5617067.0,1.5590747368421052,,2.956351052631579
